"About the data: Exported on Oct 14, 2022. Criteria: '""digital divide*"" OR ""digital inequalit*"" OR ""digital gap*""' in title and abstract; Publication Year is 1999 or 2000 or 2001 or 2002 or 2003 or 2004 or 2005 or 2006 or 2007 or 2008 or 2009 or 2010 or 2011; Fields of Research (ANZSRC 2020) is 38 Economics or 35 Commerce, Management, Tourism and Services or 46 Information and Computing Sciences; Publication Type is Article or Chapter or Proceeding. © 2022 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,
Publication ID,DOI,Title,Abstract,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Cited references
pub.1076948263,,Assessing the value of the internet in health improvement.,"The internet is a powerful tool that provides easy access to information. Many people access it for health information and bring the material gathered to health appointments. However, the information may not always be correct or adequately monitored for quality. This could lead to some of it being harmful. This article examines whether or not the internet will enable us to lead healthier lives. The need for a quality label, how professionals must become adept at using the internet, the possibility of a digital divide exacerbating health inequalities and the dangers of misusing the internet's interactive elements are examined.",Nursing Times,2004,100,35,28-30,"Blair, Jim","St George's, University of London",United Kingdom,https://app.dimensions.ai/details/publication/pub.1076948263,7,
pub.1077265495,,Virtual hospital and digital medicine--why is the GRID needed?,"The promise of telemedicine to enable equal access to high-level medical care can only be realised by the development of virtual hospitals, digital medicine and a bridging of the digital divide between the various regions of the world. For this, the concept of the Grid should be integrated with other communication networks and platforms. A promising approach is the implementation of service-oriented architectures for an invisible grid, hiding complexity for both application developers and end-users. Therefore integrated Grid Tools Suites for application programmers must be developed. Thus enhancing development and deployment of Grid applications can bring us closer to the simplicity of use that is desired for grid infrastructures not only within the medico-clinical field.",Studies in health technology and informatics,2006,120,,295-304,"Graschew, Georgi; Roelofs, Theo A; Rakowsky, Stefan; Schlag, Peter M; Heinzlreiter, Paul; Kranzlmüller, Dieter; Volkert, Jens",Charité - University Medicine Berlin,Germany,https://app.dimensions.ai/details/publication/pub.1077265495,2,
pub.1077354372,,Perceptions about use of a patient Internet portal among Medicaid beneficiaries.,"Patient Internet portals that allow patients to access their personal health information are an emerging form of enabling technology. The purported benefits from increasing use of information technology in healthcare, however, may not be universal because of a widening digital divide along racial and socioeconomic lines. In this pilot study, we surveyed 31 Medicaid beneficiaries to ascertain their interest in and projected use of a healthcare patient Internet portal. We found that most Medicaid beneficiaries were very interested in accessing personal health information about themselves or their dependents online. Moreover, ninety percent of respondents reported that they have access to the Internet, and sixty-eight percent of those with Internet access use the Internet once a week or more.",AMIA Annual Symposium Proceedings,2006,2006,,1145,"Willis, Janese M; Macri, Jennifer M; Simo, Jessica; Anstrom, Kevin J; Lobach, David F",Duke Medical Center,United States,https://app.dimensions.ai/details/publication/pub.1077354372,5,"[Ross, Stephen E.; Lin, Chen-Tan]|[ur.01250433246.25; ur.01347730701.27]|Journal of the American Medical Informatics Association|2003|10|2|129-138|10.1197/jamia.m1147|pub.1027332013|230;[Hsu, John; Huang, Jie; Kinsman, James; Fireman, Bruce; Miller, Robert; Selby, Joseph; Ortiz, Eduardo]|[ur.01125430411.20; ur.01122774121.98; ur.01353317662.21; ur.01233525220.55; ur.0676026762.22; ur.015133103322.58; ur.01012255362.90]|Journal of the American Medical Informatics Association|2004|12|2|164-171|10.1197/jamia.m1672|pub.1048008209|168"
pub.1059246941,10.1089/cpb.2006.9977,Study of Education Disparities and Health Information Seeking Behavior,"This exploratory technology assessment examines how educational characteristics of health information seekers are associated with access to computers, the Internet, and online health information. Specifically, we examine (1) if there exists significant variation across identified health technology user groups regarding access to online health information, and (2) if differences between education levels have narrowed, remained constant, or widened over recent years, following national educational initiatives to narrow the technology gap for low-education user groups. Using a stratified sample from national tracking survey data, we find that recent policy initiatives under national technology access and other programs have demonstrated little effect in narrowing the digital divide for low-education users of web-based technologies.",Cyberpsychology Behavior and Social Networking,2007,10,1,149-151,"Lorence, Daniel; Park, Heeyoung",Pennsylvania State University,United States,https://app.dimensions.ai/details/publication/pub.1059246941,38,"[Okita, Sandra Y]|[]|Cyberpsychology Behavior and Social Networking|2004|7|4|464-471|10.1089/cpb.2004.7.464|pub.1059246672|4;[Everton, Wendi J.; Mastrangelo, Paul M.; Jolton, Jeffrey A.]|[ur.01266753560.32; ur.01335066760.47; ur.015364210775.14]|Cyberpsychology Behavior and Social Networking|2005|8|2|143-153|10.1089/cpb.2005.8.143|pub.1059246718|33;[Joiner, Richard; Gavin, Jeff; Duffield, Jill; Brosnan, Mark; Crook, Charles; Durndell, Alan; Maras, Pam; Miller, Jane; Scott, Adrian J.; Lovatt, Peter]|[ur.0733304543.50; ur.01002665571.08; ur.01047533143.42; ur.01111250354.79; ur.010554004243.09; ur.011046264127.26; ur.01300210143.69; ur.01346323343.12; ur.0622717243.95; ur.0742121775.51]|Cyberpsychology Behavior and Social Networking|2005|8|4|371-378|10.1089/cpb.2005.8.371|pub.1059246740|119;[Sun, Ping; Unger, Jennifer B.; Palmer, Paula H.; Gallaher, Peggy; Chou, Chih-Ping; Baezconde-Garbanati, Lourdes; Sussman, Steve; Johnson, C. Anderson]|[ur.01335652321.12; ur.0642225206.86; ur.01334367446.80; ur.0657076546.33; ur.014767414507.62; ur.0622312470.76; ur.016357133777.46; ur.012445147767.18]|Cyberpsychology Behavior and Social Networking|2005|8|5|441-453|10.1089/cpb.2005.8.441|pub.1059246750|79;[Fusilier, Marcelline; Durlabhji, Subhash; Cucchi, Alain; Collins, Michael]|[ur.016122035577.91; ur.015364425762.14; ur.0754527363.97; ]|Cyberpsychology Behavior and Social Networking|2005|8|5|454-464|10.1089/cpb.2005.8.454|pub.1059246751|6;[Jackson, Linda A.; Von Eye, Alexander; Biocca, Frank; Barbatsis, Gretchen; Zhao, Yong; Fitzgerald, Hiram]|[ur.01070755763.48; ur.01042557654.26; ur.014637772363.10; ur.01253317563.89; ur.01271544433.04; ur.0662366733.26]|Cyberpsychology Behavior and Social Networking|2005|8|5|465-472|10.1089/cpb.2005.8.465|pub.1059246752|8"
pub.1075199228,,"Crossing the ""digital divide:"" implementing an electronic medical record system in a rural Kenyan health center to support clinical care and research.","To improve care, one must measure it. In the US, electronic medical record systems have been installed in many institutions to support health care management, quality improvement, and research. Developing countries lack such systems and thus have difficulties managing scarce resources and investigating means of improving health care delivery and outcomes. We describe the implementation and use of the first documented electronic medical record system in ambulatory care in sub-Saharan Africa. After one year, it has captured data for more than 13,000 patients making more than 26,000 visits. We present lessons learned and modifications made to this system to improve its capture of data and ability to support a comprehensive clinical care and research agenda.",AMIA Annual Symposium Proceedings,2002,,,792-5,"Tierney, William M; Rotich, Joseph K; Smith, Faye E; Bii, John; Einterz, Robert M; Hannan, Terry J",Indiana University – Purdue University Indianapolis,United States,https://app.dimensions.ai/details/publication/pub.1075199228,12,"[Tierney, William M.; McDonald, Clement J.]|[ur.013247525077.84; ur.0754507500.71]|Statistics in Medicine|1991|10|4|541-557|10.1002/sim.4780100406|pub.1020366511|60;[Hannan, Terry J; Rotich, Joseph K; Odero, Wilson W; Menya, Diana; Esamai, Fabian; Einterz, Robert M; Sidle, John; Sidle, Joy; Smith, Faye; Tierney, William M]|[ur.0733602744.08; ur.0646152733.06; ur.013523761647.27; ur.0670117757.36; ur.01263112713.52; ur.0665467544.25; ur.01167467237.34; ; ur.01213056333.70; ur.013247525077.84]|International Journal of Medical Informatics|2000|60|1|21-28|10.1016/s1386-5056(00)00068-x|pub.1037331813|38"
pub.1059246752,10.1089/cpb.2005.8.465,Instructional Set and Internet Use by Low-Income Adults,"This research examined the effects of instructional set on Internet use by low-income adults during a 16-month longitudinal study. Participants (n = 117) received instructions that focused on either the Internet's communication tools or its information tools. Internet use was continuously and automatically recorded. Survey measures of computer and Internet experiences, affect and attitudes were obtained to examine their mediational role in the relationship between instructional set and Internet use. Results indicated that instructions focused on the Internet's information tools led to greater Internet use than instructions focused on its communication tools or only basic instructions about how to use the Internet. Implications for reducing the digital divide are discussed.",Cyberpsychology Behavior and Social Networking,2005,8,5,465-472,"Jackson, Linda A.; Von Eye, Alexander; Biocca, Frank; Barbatsis, Gretchen; Zhao, Yong; Fitzgerald, Hiram",Michigan State University,United States,https://app.dimensions.ai/details/publication/pub.1059246752,8,"[Katz, James; Aspden, Philip]|[ur.011125014303.05; ur.011004276717.53]|Internet Research|1997|7|3|170-188|10.1108/10662249710171814|pub.1002872177|179;[Hamburger, Y.A; Ben-Artzi, E]|[ur.0644314615.10; ur.01171527332.35]|Computers in Human Behavior|2000|16|4|441-449|10.1016/s0747-5632(00)00017-0|pub.1005029104|378;[Jackson, Linda A.; von Eye, Alexander; Barbatsis, Gretchen; Biocca, Frank; Zhao, Yong; Fitzgerald, Hiram E.]|[ur.01070755763.48; ur.01042557654.26; ur.01253317563.89; ur.014637772363.10; ur.01271544433.04; ur.0662366733.26]|International Journal of Human-Computer Studies|2003|59|3|355-382|10.1016/s1071-5819(03)00069-7|pub.1006879595|33;[Kraut, Robert; Scherlis, William; Mukhopadhyay, Tridas; Manning, Jane; Kiesler, Sara]|[ur.01065212052.21; ur.010534440251.33; ur.01263333020.18; ur.013513232455.43; ur.01345706760.32]|Communications of the ACM|1996|39|12|55-63|10.1145/240483.240493|pub.1010821654|160;[Jackson, Linda A.; Ervin, Kelly S.; Gardner, Philip D.; Schmitt, Neal]|[ur.01070755763.48; ur.011064071572.45; ur.016623651305.19; ur.015030215226.46]|Journal of Applied Social Psychology|2001|31|10|2019-2046|10.1111/j.1559-1816.2001.tb00162.x|pub.1018476267|52;[Jackson, Linda A.; Ervin, Kelly S.; Gardner, Philip D.; Schmitt, Neal]|[ur.01070755763.48; ur.011064071572.45; ur.016623651305.19; ur.015030215226.46]|Sex Roles|2001|44|5-6|363-379|10.1023/a:1010937901821|pub.1019455801|399;[Jackson, Linda A.; von Eye, Alexander; Barbatsis, Gretchen; Biocca, Frank; Fitzgerald, Hiram E.; Zhao, Yong]|[ur.01070755763.48; ur.01042557654.26; ur.01253317563.89; ur.014637772363.10; ur.0662366733.26; ur.01271544433.04]|Communications of the ACM|2004|47|7|43-47|10.1145/1005817.1005819|pub.1028655851|31;[Haythornthwaite, Caroline; Wellman, Barry]|[ur.013446276022.87; ur.011001756750.07]|Journal of the Association for Information Science and Technology|1998|49|12|1101-1114|10.1002/(sici)1097-4571(1998)49:12<1101::aid-asi6>3.0.co;2-z|pub.1035033667|256;[Tuten, Tracy L.; Bosnjak, Michael]|[ur.014467612457.08; ur.010053163505.46]|Social Behavior and Personality An International Journal|2001|29|4|391-398|10.2224/sbp.2001.29.4.391|pub.1046188802|158;[Kraut, Robert; Kiesler, Sara; Boneva, Bonka; Cummings, Jonathon; Helgeson, Vicki; Crawford, Anne]|[ur.01065212052.21; ur.01345706760.32; ur.07516476503.98; ur.013506156751.21; ur.0653450316.31; ur.011157552703.18]|Journal of Social Issues|2002|58|1|49-74|10.1111/1540-4560.00248|pub.1046516269|1333;[Kraut, Robert; Patterson, Michael; Lundmark, Vicki; Kiesler, Sara; Mukopadhyay, Tridas; Scherlis, William]|[ur.01065212052.21; ur.01166444620.99; ur.01234560020.49; ur.01345706760.32; ; ur.010534440251.33]|American Psychologist|1998|53|9|1017-1031|10.1037/0003-066x.53.9.1017|pub.1051620085|2732;[Jackson, Linda A.; von Eye, Alexander; Biocca, Frank A.; Barbatsis, Gretchen; Fitzgerald, Hiram E.; Zhao, Yong]|[ur.01070755763.48; ur.01042557654.26; ur.014637772363.10; ur.01253317563.89; ur.0662366733.26; ur.01271544433.04]|Swiss Journal of Psychology|2003|62|2|79-90|10.1024//1421-0185.62.2.79|pub.1056313272|35;[Weiser, E B]|[ur.0701512033.36]|Cyberpsychology Behavior and Social Networking|2001|4|6|723-743|10.1089/109493101753376678|pub.1059210377|204"
pub.1075268250,,"Transformations of 21st century health care, Part 1. Beyond the digital divide.","Speed, control, accountability, cost containment, and customer satisfaction are the first-level benefits of digitization. We'll see these benefits grow, and we'll see much more in the new century.",Health Forum journal,2003,46,1,"8-13, 1","Flower, Joe",,,https://app.dimensions.ai/details/publication/pub.1075268250,4,
pub.1077613065,,Network design for telemedicine--e-health using satellite technology.,"Over the last decade various international Information and Communications Technology networks have been created for a global access to high-level medical care. OP 2000 has designed and validated the high-end interactive video communication system WinVicos especially for telemedical applications, training of the physician in a distributed environment, teleconsultation and second opinion. WinVicos is operated on a workstation (WoTeSa) using standard hardware components and offers a superior image quality at a moderate transmission bandwidth of up to 2 Mbps. WoTeSa / WinVicos have been applied for IP-based communication in different satellite-based telemedical networks. In the DELTASS-project a disaster scenario was analysed and an appropriate telecommunication system for effective rescue measures for the victims was set up and evaluated. In the MEDASHIP project an integrated system for telemedical services (teleconsultation, teleelectro-cardiography, telesonography) on board of cruise ships and ferries has been set up. EMISPHER offers an equal access for most of the countries of the Euro-Mediterranean area to on-line services for health care in the required quality of service. E-learning applications, real-time telemedicine and shared management of medical assistance have been realized. The innovative developments in ICT with the aim of realizing a ubiquitous access to medical resources for everyone at any time and anywhere (u-Health) bear the risk of creating and amplifying a digital divide in the world. Therefore we have analyzed how the objective needs of the heterogeneous partners can be joined with the result that there is a need for real integration of the various platforms and services. A virtual combination of applications serves as the basic idea for the Virtual Hospital. The development of virtual hospitals and digital medicine helps to bridge the digital divide between different regions of the world and enables equal access to high-level medical care. Pre-operative planning, intra-operative navigation and minimally-invasive surgery require a digital and virtual environment supporting the perception of the physician. As data and computing resources in a virtual hospital are distributed over many sites the concept of the Grid should be integrated with other communication networks and platforms.",Studies in health technology and informatics,2008,131,,67-82,"Graschew, Georgi; Roelofs, Theo A; Rakowsky, Stefan; Schlag, Peter M",Charité - University Medicine Berlin,Germany,https://app.dimensions.ai/details/publication/pub.1077613065,4,
pub.1077860323,,Medical device integration: CIOs must bridge the digital divide between devices and electronic medical records.,"To get funding approved for medical device integration, ClOs suggest focusing on specific patient safety or staff efficiency pain points. Organizations that make clinical engineering part of their IT team report fewer chain-of-command issues. It also helps IT people understand the clinical goals because the engineering people have been working closely with clinicians for years. A new organization has formed to work on collaboration between clinical engineers and IT professionals. For more information, go to www.ceitcollaboration.org. ECRI Institute has written a guide to handling the convergence of medical technology and hospital networks. Its ""Medical Technology for the IT Professional: An Essential Guide for Working in Today's Healthcare Setting"" also details how IT professionals can assist hospital technology planning and acquisition, and provide ongoing support for IT-based medical technologies. For more information, visit www.ecri.org/ITresource.",Healthcare Informatics,2009,25,14,"34-5, 37","Raths, David",,,https://app.dimensions.ai/details/publication/pub.1077860323,0,
pub.1074795790,,Physician executives straddle the digital divide.,"e-Health is here to stay and experts predict that the Internet will become the hub of health care. Rapid advancements in biotechnology and medical research, increasingly curious patients who surf the Internet for medical information, and pressures from managed care companies to contain costs and speed treatments are the central components driving e-health. Despite physician reluctance to embrace the e-revolution, many hospitals and medical groups are employing the Internet and information technology to improve their customer interface, as well as to reduce business costs. This article offers seven e-strategies for health care performance improvement: (1) Supply chain management; (2) e-transactions; (3) care management; (4) improving quality; (5) boosting revenues; (6) outsourcing; and (7) provider networks (Intranets). By helping to incorporate these key e-solutions, physician executives can position their organizations for success in the new millennium.",Physician Executive,2001,27,2,12-9,"Coile, R C",,,https://app.dimensions.ai/details/publication/pub.1074795790,4,
pub.1022980255,10.1300/j115v20n03_02,Health InfoNet of Jefferson County,"Health InfoNet of Jefferson County is a new collaborative consumer health information service of the Jefferson County public libraries and the UAB Lister Hill Library of the Health Sciences. Working with the input and cooperation of local voluntary health agencies, health care professionals and other health information providers, the intent is to improve the efficiency with which consumers might access such information while avoiding duplication of effort on the part of the information providers. Various considerations in InfoNet's mission include providing service not only to established library and Internet users, but also those on the other side of the ""digital divide"" as well as those with low literacy skills or English as a second language. The role of health care professionals in guiding their patients to the best consumer health information resources is emphasized.",Medical Reference Services Quarterly,2001,20,3,13-21,"Smith, Kay Hogan",University of Alabama at Birmingham,United States,https://app.dimensions.ai/details/publication/pub.1022980255,6,"[Doak, Cecilia Conrath; Doak, Leonard G.; Friedell, Gilbert H.; Meade, Cathy D.]|[ur.01370025333.47; ur.01146153177.17; ur.01131677536.14; ur.01262152742.27]|CA A Cancer Journal for Clinicians|1998|48|3|151-162|10.3322/canjclin.48.3.151|pub.1004243794|221;[Eng, T R; Maxfield, A; Patrick, K; Deering, M J; Ratzan, S C; Gustafson, D H]|[ur.01262256772.76; ur.0753126750.59; ur.015365145273.81; ur.01067355350.26; ; ur.016330037056.23]|JAMA|1998|280|15|1371-1375|10.1001/jama.280.15.1371|pub.1019100729|258;[Richards, Tessa]|[ur.01360306041.25]|The BMJ|1998|316|7125|85|10.1136/bmj.316.7125.85|pub.1020131557|60;[Michielutte, Robert; Alciati, Marianne Haenlein; Arculli, Regina El]|[ur.064165730.65; ur.0724207562.63; ur.015473563210.32]|Journal of Health Care for the Poor and Underserved|1999|10|3|281-297|10.1353/hpu.2010.0585|pub.1020763327|26;[Eisenberg, D M; Davis, R B; Ettner, S L; Appel, S; Wilkey, S; Van Rompay, M; Kessler, R C]|[ur.01351705606.23; ur.014007053502.29; ur.01171523472.28; ur.0660750714.57; ur.0727064114.43; ur.01334716323.07; ur.012212666457.88]|JAMA|1998|280|18|1569-1575|10.1001/jama.280.18.1569|pub.1020800293|5577"
pub.1077321028,,New trends in the virtualization of hospitals--tools for global e-Health.,"The development of virtual hospitals and digital medicine helps to bridge the digital divide between different regions of the world and enables equal access to high-level medical care. Pre-operative planning, intra-operative navigation and minimally-invasive surgery require a digital and virtual environment supporting the perception of the physician. As data and computing resources in a virtual hospital are distributed over many sites the concept of the Grid should be integrated with other communication networks and platforms. A promising approach is the implementation of service-oriented architectures for an invisible grid, hiding complexity for both application developers and end-users. Examples of promising medical applications of Grid technology are the real-time 3D-visualization and manipulation of patient data for individualized treatment planning and the creation of distributed intelligent databases of medical images.",Studies in health technology and informatics,2006,121,,168-75,"Graschew, Georgi; Roelofs, Theo A; Rakowsky, Stefan; Schlag, Peter M; Heinzlreiter, Paul; Kranzlmüller, Dieter; Volkert, Jens",Charité - University Medicine Berlin,Germany,https://app.dimensions.ai/details/publication/pub.1077321028,22,
